stream	index	source	translation	notes	raw_tokens	pointer_word	offset	bytes	bits
descriptions	255	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	256	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	257	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	258	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	259	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	260	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	261	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	262	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	263	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	264	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	265	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	266	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	267	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	268	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	269	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	270	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	271	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	272	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	273	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	274	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	275	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	276	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	277	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	278	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	279	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	280	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	281	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	282	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	283	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	284	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	285	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	286	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	287	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	288	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	289	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	290	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	291	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	292	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	293	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	294	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	295	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	296	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	297	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	298	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	299	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	300	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
